CustomerID,frequency,recency,T,monetary_value
16681,6,569,641,295.0566667
16682,4,183,187,125.625
16684,34,729,733,4293.930882
16686,13,687,734,362.8561538
16688,3,59,60,359.0366667
16689,1,7,82,128.44
16690,3,379,451,102.41
16691,1,143,561,142.95
16692,3,185,441,447.8333333
16693,4,589,657,243.375
16696,3,113,248,207.5
16698,1,27,253,816
16699,6,356,736,142.8666667
16700,21,730,738,400.5747619
16701,24,731,739,397.4420833
16702,3,318,733,296.4366667
16704,1,55,673,121.85
16705,25,731,731,1610.62924
16706,2,77,114,119.91
16707,3,240,640,121.7066667
16709,11,647,731,709.7918182
16710,20,717,736,277.1195
16711,8,735,738,316.035
16712,9,392,401,401.2566667
16713,30,707,725,451.688
16714,2,453,671,564.53
16715,1,484,562,301.72
16716,2,364,630,450.6
16717,11,710,733,570.6627273
16718,4,365,734,589.565
16719,13,713,727,243.7669231
16720,2,697,723,299.335
16722,21,720,737,373.7990476
16723,3,645,736,268.31
16725,11,425,727,134.8663636
16726,5,385,411,348.33
16727,3,325,689,284.2766667
16728,3,218,264,274.5966667
16729,18,203,241,372.2811111
16730,2,267,319,278.045
16732,3,701,732,1198.266667
16734,1,62,114,344.35
16735,11,654,732,534.4609091
16736,4,232,737,432.645
16737,1,524,577,417.6
16739,1,360,536,323
16742,13,678,724,198.4461538
16743,12,567,596,325.3075
16744,6,162,173,196.9916667
16745,16,225,311,433.8375
16746,40,732,736,441.99125
16747,1,30,67,355.86
16748,13,713,730,272.2946154
16749,1,134,725,1814.16
16750,4,188,232,126.3075
16754,18,269,641,3505.892778
16755,6,617,731,442.85
16756,6,426,640,173.1383333
16757,1,91,409,106.83
16759,1,23,30,370.94
16762,2,125,144,446.545
16763,1,541,739,611.85
16764,12,140,143,217.8558333
16765,1,88,382,34
16767,11,560,590,661.0545455
16768,8,686,733,184.19875
16769,2,466,726,361.295
16770,8,417,474,201.265
16771,9,698,731,416.2555556
16772,2,299,722,1400.6
16773,2,677,734,141.745
16774,7,595,662,173.2542857
16775,15,432,442,180.846
16776,1,355,415,371.54
16777,4,552,632,273.5375
16778,1,200,274,152.76
16779,50,735,737,633.2464
16780,2,307,407,211.12
16781,1,298,670,311.25
16782,35,721,731,270.1334286
16784,4,602,621,170.465
16787,3,302,699,258.6633333
16788,4,548,671,379.1425
16790,5,34,37,176.282
16791,12,708,737,304.3925
16792,3,423,705,137.39
16794,13,623,624,140.1284615
16795,2,319,684,727.295
16797,4,345,738,406.285
16798,2,176,730,316.13
16799,1,21,453,212.29
16801,3,110,273,280.7766667
16802,1,51,731,323.5
16804,1,247,270,418.94
16805,4,559,732,269.085
16806,3,136,239,178.22
16807,5,481,623,369.966
16808,1,175,274,121.92
16809,8,582,605,183.2525
16810,1,228,420,309.54
16811,1,13,17,232.3
16812,3,22,382,427.4166667
16813,9,196,204,162.3411111
16814,35,593,607,317.7734286
16815,1,83,536,172.9
16816,3,255,358,113.76
16817,12,429,431,191.2808333
16818,10,195,205,279.515
16823,6,511,738,342.2983333
16824,2,378,393,230.32
16825,4,496,534,365.8975
16827,4,196,589,85.92
16828,1,19,112,15
16829,1,232,388,197.22
16830,3,689,727,302.36
16832,4,274,458,76.6525
16833,4,622,623,524.04
16834,1,448,675,413.46
16835,5,441,569,231.006
16836,3,535,574,187.2066667
16837,8,214,245,377.78
16838,3,467,664,272.7933333
16839,41,659,667,522.7665854
16840,1,72,675,32.1
16841,11,661,697,337.5190909
16842,2,202,302,371.81
16843,26,688,730,724.6476923
16844,1,20,582,311.99
16846,2,589,639,243.275
16847,1,575,618,193.44
16848,2,380,432,329.835
16851,2,47,51,115.68
16852,1,166,176,31.85
16854,1,223,640,118.15
16855,1,20,43,177.2
16856,2,428,442,87.355
16858,9,357,725,443.8588889
16859,5,501,645,334.928
16860,2,211,663,546.75
16861,4,449,508,202.2975
16862,3,155,702,165.5766667
16863,2,378,409,251.4
16864,1,164,598,297.53
16866,2,21,161,49.395
16868,2,199,593,100.33
16869,3,153,175,194.53
16871,4,248,270,569.33
16872,5,386,463,219.536
16873,11,665,669,1196.062727
16875,8,637,704,448.74375
16877,5,196,208,153.774
16880,6,463,493,248.5716667
16882,2,251,317,347.61
16883,17,549,736,125.7123529
16884,2,533,570,326.535
16885,3,370,385,150.1366667
16887,2,704,739,219.175
16888,2,302,702,117.055
16889,5,371,565,433.93
16890,2,106,582,58.56
16891,10,735,736,143.026
16892,5,731,732,131.44
16893,1,10,376,145.93
16894,1,33,535,17
16895,4,602,666,238.1275
16897,1,14,313,76.75
16898,4,550,576,173.1425
16899,7,390,397,204.3014286
16900,2,47,63,67.215
16903,2,386,415,305.095
16904,18,407,411,249.0155556
16905,14,725,730,320.3514286
16906,5,494,575,213.512
16907,8,497,526,170.78
16910,7,87,91,199.5971429
16911,1,27,662,115.9
16912,9,703,731,452.9677778
16913,1,362,652,113.44
16915,10,560,569,124.343
16916,3,392,415,261.4766667
16917,1,356,632,391.52
16918,13,688,737,229.6038462
16919,21,321,477,226.3238095
16921,2,539,600,133.825
16923,28,666,678,451.0053571
16924,2,63,84,279.39
16926,4,155,526,191.325
16927,2,246,361,162.475
16928,27,595,675,140.1974074
16929,6,152,155,177.7083333
16930,1,42,68,173.44
16931,21,392,397,229.2985714
16932,2,518,571,148.66
16933,7,730,731,363.4728571
16934,4,567,621,425.235
16935,2,40,421,133.425
16936,1,360,385,261.9
16938,8,653,661,767.005
16939,2,162,650,133.875
16940,7,680,732,824.4014286
16942,7,215,227,232.8071429
16943,4,413,624,264.5275
16945,22,710,731,374.555
16946,4,264,647,140.675
16947,3,411,646,148.96
16948,6,519,657,126.3116667
16949,5,313,316,242.37
16950,9,629,685,349.6855556
16951,2,170,304,111.98
16952,3,620,729,182.2466667
16954,18,691,691,313.2638889
16955,5,494,678,161.984
16957,1,42,281,301.8
16960,7,609,647,220.9857143
16961,2,416,532,316.255
16966,6,232,240,290.9616667
16968,1,103,107,186.12
16969,2,152,191,126.525
16972,1,74,456,472.05
16974,1,42,564,276.25
16975,2,82,505,305.56
16977,2,236,631,177.9
16978,1,590,667,344.33
16979,8,447,450,319.26125
16980,2,173,428,514.23
16983,10,434,446,332.091
16984,8,554,642,1076.42375
16985,16,713,730,646.438125
16986,5,645,674,459.38
16987,9,735,738,262.61
16988,1,374,379,126.12
16989,5,143,150,55.11
16990,1,204,422,179
16992,12,657,667,446.8016667
16993,1,113,576,1231.15
16996,7,387,417,246.13
16997,2,37,325,156
16998,3,295,444,98.33333333
16999,1,51,74,238.99
17000,1,12,408,214.58
17001,17,624,624,356.68
17002,5,556,641,471.038
17003,2,176,578,341.925
17004,3,378,424,584.91
17005,1,118,588,288.61
17006,7,640,644,207.93
17007,5,387,437,177.986
17011,2,622,652,169.59
17014,2,58,66,197.69
17015,2,157,185,659.03
17017,21,735,737,585.69
17018,5,695,735,387.22
17019,9,727,738,376.6255556
17020,1,104,646,618.76
17021,5,147,589,176.098
17022,1,401,432,71
17023,2,281,698,328.915
17024,2,112,157,32.3
17025,3,581,641,166.99
17026,2,232,417,77.415
17027,7,652,730,167.2542857
17028,2,141,722,642.96
17029,6,554,664,311.05
17031,5,570,581,183.37
17032,4,183,730,537.5175
17033,3,311,397,343.38
17034,4,497,513,271.4925
17035,3,492,737,186.33
17038,1,385,415,112.4
17040,1,413,550,449.73
17041,4,574,600,358.6975
17042,4,245,247,192.7925
17043,7,699,731,316.6557143
17044,10,708,733,1097.182
17045,4,316,429,116.76
17046,3,463,620,515.5433333
17047,4,647,732,491.645
17048,6,574,691,309.6916667
17049,15,643,645,621.466
17050,10,587,683,434.705
17051,3,434,628,179.6133333
17054,4,217,245,260.565
17058,2,158,239,298.585
17059,8,654,683,554.28375
17061,8,159,232,411.685
17062,5,126,439,141.156
17063,9,718,739,373.3244444
17064,2,269,327,355.75
17067,1,7,732,227.72
17068,46,609,621,189.8745652
17069,11,709,737,456.0618182
17070,1,296,410,304.24
17071,11,657,685,316.8818182
17073,3,92,109,330.7666667
17075,9,709,726,227.6588889
17076,5,700,736,235.014
17080,6,504,526,112.4133333
17081,5,631,656,167.302
17082,4,692,725,955.9575
17083,8,560,669,437.61125
17084,1,361,396,2747.99
17085,24,611,734,319.33625
17086,5,56,63,327.522
17088,3,225,253,325.06
17090,11,504,508,229.0381818
17091,16,722,724,451.203125
17092,9,626,676,580.4611111
17094,1,101,423,302
17095,6,703,725,378.3916667
17096,10,540,555,312.328
17097,7,428,430,136.3457143
17098,2,159,540,145.8
17101,6,540,550,389.775
17105,1,147,306,346.38
17107,8,645,678,1805.31625
17109,5,468,497,221.404
17110,2,445,610,154.7
17111,1,378,425,231.61
17113,4,124,698,447.4925
17114,7,329,334,94.36142857
17115,6,727,735,387.89
17119,1,56,59,59.66
17122,3,380,499,156.16
17123,2,411,572,379.905
17126,6,313,465,289.0633333
17127,4,308,736,254.27
17131,3,70,75,557.8
17132,1,36,488,592.38
17133,10,613,628,1200.871
17134,2,336,442,206.6
17135,7,563,579,221.6828571
17137,4,262,678,175.36
17138,6,399,674,448.115
17139,17,683,698,1115.985882
17141,1,267,685,326.99
17142,3,446,685,349.9166667
17143,1,98,515,238.16
17144,1,83,84,388.68
17145,2,147,659,1111.94
17146,12,571,676,402.42
17147,8,676,698,368.79375
17150,5,358,734,243.74
17152,2,231,425,844.75
17155,6,720,737,124.9
17157,17,729,736,283.5141176
17158,4,610,642,420.375
17159,4,624,645,459.5725
17160,16,705,736,586.45125
17162,5,277,305,258.21
17163,3,655,676,186.18
17164,4,241,273,460.055
17165,5,445,729,283.732
17166,1,165,203,78.75
17167,2,66,445,304.71
17169,2,521,578,417.89
17170,1,15,389,106.2
17171,1,373,662,224.91
17172,2,649,727,309.875
17173,6,126,131,550.6366667
17175,3,252,296,308.2033333
17176,2,477,678,307.99
17179,5,384,562,262.818
17180,9,632,688,229.5622222
17181,2,538,595,119.96
17182,1,297,719,142.8
17183,5,98,105,603.528
17184,1,162,731,147.86
17185,1,7,598,105.71
17186,1,14,60,72
17187,1,300,526,203.95
17188,11,721,732,387.7190909
17189,4,632,738,181.3175
17190,4,586,644,330.2875
17191,11,711,739,368.0545455
17193,6,703,738,377.5066667
17194,2,257,530,131.31
17198,2,348,371,210.105
17200,1,266,653,191.65
17201,3,615,668,234.4433333
17203,3,353,388,1186.693333
17204,6,372,547,867.56
17205,2,511,564,362.2
17209,2,87,737,137.65
17211,12,701,727,282.2183333
17212,2,233,486,172.945
17213,11,685,725,414.9727273
17214,5,299,359,177.614
17217,1,385,619,113.5
17218,17,680,684,206.0970588
17219,1,385,416,114.23
17220,13,665,689,316.3238462
17221,3,600,607,191.9266667
17222,5,634,699,277.052
17223,2,65,375,208.445
17226,2,358,666,237.245
17227,11,676,694,151.8936364
17228,12,622,637,224.3308333
17229,1,46,142,161.05
17230,13,468,732,698.7915385
17231,21,721,733,322.8309524
17232,1,12,14,209.73
17233,2,690,725,190.75
17235,7,528,553,206.5214286
17236,11,630,642,154.3154545
17237,3,370,381,139.9933333
17238,28,737,739,252.8775
17239,3,214,526,293.6666667
17241,10,278,663,219.484
17242,4,577,685,612.005
17243,65,738,739,302.5796923
17244,2,681,734,782.695
17245,1,486,690,171.45
17246,1,193,739,15.44
17248,1,361,481,318.65
17250,1,258,261,219.32
17251,2,363,725,246.29
17252,1,70,186,11.9
17254,2,397,401,135.595
17255,3,406,446,137.0166667
17256,3,493,600,115.1
17258,1,270,666,133.45
17259,4,508,656,285.9425
17262,8,673,725,289.9075
17265,1,42,180,172.17
17266,4,638,640,96.7475
17268,10,625,732,157.819
17270,1,264,733,211.83
17272,3,220,262,496.9833333
17274,1,360,395,107.82
17277,1,95,322,348.33
17278,1,324,565,246.04
17281,5,300,674,137.07
17282,4,418,548,488.9025
17284,7,385,445,365.5142857
17285,1,36,664,202.99
17286,1,379,400,151.37
17287,17,711,737,210.3911765
17288,8,385,394,278.47875
17289,8,610,641,249.25125
17290,6,724,727,238.585
17292,1,107,579,130.4
17293,15,729,737,242.3413333
17295,1,36,64,267.64
17298,4,540,641,208.06
17299,5,470,481,155.062
17300,1,91,481,237.84
17301,1,603,624,163.24
17302,4,291,305,238.195
17306,16,393,403,561.956875
17307,10,295,690,384.725
17308,1,59,452,666.72
17309,2,579,674,55.25
17310,1,147,534,260.1
17311,5,597,675,611.42
17312,2,21,159,249.25
17314,16,713,737,296.889375
17315,39,437,438,226.8423077
17317,2,43,89,286.2
17320,5,588,688,424.238
17321,4,569,577,313.425
17322,4,361,737,202.01
17323,11,684,699,127.5854545
17324,10,705,722,207.003
17325,2,361,641,253.835
17326,1,121,529,147.65
17327,1,153,562,148.1
17329,3,723,737,241.67
17330,3,625,647,124.6166667
17332,4,129,657,142.3525
17334,2,104,406,153.51
17335,1,302,685,353.23
17337,3,159,310,330.56
17338,16,622,639,726.3825
17339,2,415,509,121.68
17340,14,635,664,1341.079286
17341,2,384,540,341.145
17342,3,291,670,304.9833333
17343,5,382,737,212.528
17344,1,683,729,157.62
17345,6,724,739,209.4533333
17346,24,597,600,201.095
17348,8,625,639,253.10375
17349,4,452,631,159.0775
17350,5,669,677,310.29
17351,10,694,730,185.448
17353,3,495,624,966.6666667
17354,1,378,428,1393.06
17356,4,378,689,161.2225
17358,4,351,654,185.9475
17359,1,637,648,127.86
17360,3,417,434,321.86
17361,3,628,677,162.7333333
17362,6,464,703,145.49
17363,1,7,402,197.64
17364,25,733,733,460.9188
17365,13,665,677,594.7376923
17366,1,24,456,593.75
17368,12,702,725,213.8808333
17370,3,97,169,111.8266667
17371,3,715,732,167.0266667
17372,27,697,737,155.3948148
17373,6,610,650,167.3
17374,2,177,395,247.885
17375,3,232,431,133.3666667
17376,3,452,522,104.13
17377,68,715,738,244.0033824
17380,2,100,534,150.9
17381,27,540,548,1046.574444
17382,6,504,569,113.48
17383,1,449,453,193.39
17384,2,448,467,168.2
17386,4,378,385,671.605
17387,1,14,33,437.67
17388,10,653,730,244.641
17389,52,736,736,1082.8325
17391,1,1,164,101.76
17392,2,144,450,208.635
17393,1,78,488,186.55
17396,9,402,441,905.1333333
17397,1,394,416,681.41
17398,2,141,255,173.85
17400,7,597,723,546.2828571
17402,20,720,724,225.293
17403,1,414,450,263.92
17404,22,698,702,2170.685
17405,2,149,150,319.05
17406,10,401,734,378.025
17408,2,351,514,22.7
17409,7,545,729,984.8385714
17410,4,199,215,228.08
17411,4,725,737,270.245
17412,15,736,738,251.6346667
17413,1,165,569,340.3
17414,5,694,737,401.968
17416,14,697,726,1188.503571
17418,2,345,387,231.73
17419,16,673,684,369.409375
17420,4,351,401,185.7075
17421,2,350,736,464.305
17422,10,518,534,328.752
17423,2,347,393,349.205
17425,1,41,60,70.2
17426,6,653,661,1259.301667
17428,32,739,739,942.945625
17429,4,301,429,207.115
17430,3,447,479,137.2566667
17432,6,719,737,261.5066667
17433,1,297,385,303.16
17434,6,83,85,312.3766667
17436,4,732,733,114.39
17438,4,388,641,289.76
17440,2,393,549,93.21
17442,13,627,663,315.5946154
17444,2,25,172,884.29
17446,1,134,310,52.8
17447,1,31,71,169.05
17448,17,148,645,828.9458824
17449,11,729,731,416.7518182
17450,30,430,438,6851.561667
17451,4,104,105,343.8475
17453,1,47,64,144.72
17454,9,502,694,154.3377778
17456,1,91,456,249.86
17457,13,607,733,433.0330769
17458,1,366,381,316.5
17459,1,17,60,356.91
17460,15,593,687,127.946
17461,1,7,29,353.26
17462,1,224,284,212.28
17463,6,573,589,347.96
17464,2,461,619,329.525
17465,5,312,737,426.884
17466,1,68,78,302.87
17468,2,365,375,68.5
17469,13,708,724,362.5338462
17470,10,464,508,230.951
17472,3,437,628,232.5133333
17473,1,48,456,308.9
17476,1,343,738,229.5
17477,1,35,647,412.58
17478,1,225,633,566.6
17480,1,367,444,511.82
17481,3,90,93,331.6533333
17482,1,91,578,525.35
17483,3,349,414,138.0133333
17484,1,48,624,75.72
17489,1,154,212,168.08
17490,7,569,569,342.48
17491,15,589,590,349.4113333
17492,2,270,518,383.91
17495,2,383,390,248.78
17496,3,337,695,352.7433333
17497,1,220,610,82.65
17499,1,272,561,622.88
17500,2,12,29,425
17502,3,20,29,154.1666667
17503,1,36,38,218.53
17504,14,464,670,654.3871429
17505,3,444,605,503.77
17507,1,48,309,265.02
17508,7,453,733,566.8971429
17509,2,6,63,890.64
17510,1,396,420,308.48
17511,50,736,738,3380.4846
17512,16,702,730,287.683125
17513,2,407,479,385.9
17514,1,542,670,208.65
17515,8,519,550,179.88625
17516,4,363,378,191.22
17518,1,196,621,175.87
17519,14,722,739,318.9807143
17521,4,405,434,258.24
17522,4,217,218,230.8175
17523,2,8,19,201.765
17524,1,77,438,145
17525,2,69,428,364.8
17526,10,719,723,321.012
17527,3,165,218,215.7533333
17528,6,70,71,420.2366667
17529,1,88,698,381.98
17530,10,733,734,254.606
17531,2,428,618,353.34
17534,4,600,653,291.6575
17536,2,506,683,165.025
17537,1,274,303,266.92
17539,3,110,727,272.6133333
17540,5,575,599,253.89
17542,1,372,641,170.75
17545,2,534,577,535.03
17547,1,291,666,323.3
17548,3,163,396,182.4533333
17549,1,28,51,120.66
17550,6,474,671,370.9366667
17552,8,567,627,296.35625
17553,3,481,610,980.5333333
17554,4,147,148,295.005
17555,4,567,586,223.6975
17556,1,174,379,157.9
17557,3,719,733,180.4866667
17560,7,567,661,238.9428571
17561,3,715,734,171.1066667
17562,6,159,173,137.0466667
17563,1,33,611,32.55
17564,2,56,80,167.445
17566,1,17,25,474.95
17567,8,434,441,541.435
17571,4,492,542,356.4175
17572,9,654,725,65.54444444
17573,2,64,93,102.945
17576,38,729,737,220.8418421
17577,1,24,669,236.35
17578,4,311,529,222.725
17579,3,574,578,149.6333333
17580,4,170,422,95.9025
17581,19,737,737,923.63
17582,4,387,623,285.85
17584,5,677,684,969.474
17585,6,369,478,286.6833333
17588,6,537,637,422.8416667
17589,15,582,642,882.3853333
17590,2,38,40,559.32
17591,7,619,692,314.81
17593,10,733,736,724.931
17594,3,519,604,628.7266667
17595,1,25,37,230.89
17596,12,702,725,334.7833333
17597,4,370,583,792.0675
17601,1,141,380,116.01
17602,12,617,619,580.32
17603,3,652,730,499.51
17604,5,465,682,157.06
17608,2,574,607,166.09
17609,7,569,609,216.09
17610,4,194,734,285.9475
17611,25,732,739,313.2016
17612,16,670,723,322.59125
17613,10,283,305,395.775
17615,5,355,485,119.82
17616,3,278,451,190.4
17618,10,680,685,356.529
17621,5,410,431,378.66
17622,1,1,598,393.33
17623,6,694,726,361.4533333
17624,3,706,720,417.2666667
17625,7,707,725,757.6828571
17629,9,416,421,235.0633333
17630,1,63,232,168.1
17631,6,730,731,155.8316667
17633,6,358,389,282.165
17634,8,301,337,196.6175
17635,2,166,590,363.39
17637,1,84,115,208.11
17638,1,75,722,234
17639,3,207,483,144.7966667
17640,5,540,626,538.992
17642,4,616,735,385.8675
17643,1,132,505,101.55
17644,16,661,662,337.791875
17646,11,505,724,314.8445455
17647,1,605,670,133.06
17648,3,325,385,599.1666667
17649,2,334,472,441.67
17651,13,515,526,414.6669231
17652,11,256,281,422.3109091
17653,3,84,120,348.1066667
17655,8,406,416,332.8425
17656,4,55,128,333.2775
17658,1,186,211,277.82
17659,13,369,386,232.4584615
17660,1,597,738,178.75
17662,1,61,723,59.92
17663,16,620,645,289.289375
17664,3,602,620,285.7933333
17666,4,524,527,434.1
17667,7,589,655,499.4285714
17668,1,37,38,185.9
17669,9,575,617,515.1622222
17671,4,360,375,393.1775
17672,5,633,683,1132.748
17673,11,629,630,326.3581818
17674,1,294,368,250.38
17675,61,729,730,611.7013115
17676,9,615,619,231.0377778
17677,34,723,724,1000.817941
17678,1,340,603,298.11
17679,5,685,737,622.522
17680,2,488,511,135.7
17681,3,97,694,128.0666667
17682,10,631,641,369.178
17683,2,169,554,156.41
17685,11,651,667,438.0045455
17686,6,526,533,1166.99
17689,1,86,474,151.08
17690,18,645,675,370.5083333
17691,3,188,546,154.9666667
17692,10,413,540,263.22
17694,2,421,562,542.55
17695,4,550,681,360.535
17696,23,692,730,315.3073913
17699,1,85,561,259.3
17700,12,723,739,498.6033333
17702,5,370,400,462.972
17703,3,383,418,266.2466667
17704,1,71,239,497.9
17705,10,573,576,199.52
17706,22,686,690,817.9127273
17707,7,548,733,79.75714286
17708,3,236,423,192.5433333
17709,4,434,603,104.885
17711,1,279,289,164.57
17713,3,166,548,298.3866667
17714,4,193,513,266.6425
17715,1,392,592,326.4
17716,19,716,738,812.4615789
17718,1,412,644,139.35
17719,14,218,255,344.015
17720,9,552,578,281.5877778
17722,4,279,375,606.01
17723,6,248,375,546.0666667
17724,2,67,138,329.95
17725,10,251,267,310.137
17726,6,288,683,163.87
17728,4,450,453,812.14
17730,18,586,589,412.5811111
17731,4,590,669,333.9725
17732,6,115,487,297.2483333
17733,1,223,261,475.24
17734,5,589,642,224.124
17735,24,495,497,688.3045833
17736,2,104,113,34.975
17737,1,49,58,80.85
17738,8,611,630,466.29875
17739,17,722,733,430.5523529
17740,5,309,698,73.32
17741,1,154,560,59.7
17742,10,626,739,187.993
17744,6,377,380,387.0666667
17745,1,78,555,111.11
17746,2,370,610,249.8
17749,2,368,546,337.26
17750,8,159,164,177.79625
17753,2,239,703,175.805
17754,11,729,729,380.0945455
17756,2,19,394,276.425
17757,54,695,696,165.8661111
17758,9,549,568,503.23
17759,3,566,583,376.5766667
17760,4,629,650,151.2125
17763,2,397,660,34.05
17764,4,687,737,331.605
17765,3,290,448,122.5433333
17767,1,395,410,271.2
17768,5,730,738,582.032
17769,16,678,690,423.91125
17770,3,84,282,180.0333333
17771,3,533,589,123.8033333
17772,1,382,392,173.45
17773,1,177,691,209.02
17774,8,574,670,341.39625
17776,1,338,724,122.81
17777,2,76,100,228.88
17779,2,122,143,163.615
17780,1,17,685,193.81
17781,1,94,253,86.02
17783,2,440,512,141.735
17785,2,512,565,144.065
17786,1,232,317,163.5
17787,3,219,371,360.42
17788,1,56,129,1101.2
17789,1,381,662,225.9
17790,17,518,544,151.3923529
17792,1,11,478,117.31
17794,1,2,689,13.5
17795,1,85,264,187.14
17796,6,381,421,182.5166667
17797,6,703,725,294.3566667
17799,16,705,727,369.529375
17800,8,297,334,131.395
17801,2,241,692,193.795
17802,8,645,727,552.90875
17804,2,363,739,129.415
17805,1,537,610,512.31
17807,2,310,705,124.095
17808,3,33,581,46.94666667
17809,16,722,738,584.449375
17810,1,15,684,64.14
17811,44,441,445,211.1997727
17812,6,518,530,135.0983333
17813,4,57,71,347.865
17814,1,47,422,808.75
17816,5,689,725,14.296
17817,4,418,422,171
17819,11,656,727,497.8136364
17822,1,140,560,1088.01
17825,1,128,726,264.5
17827,3,616,621,662.4433333
17828,3,162,184,328.9766667
17829,4,358,656,861.61
17830,2,287,288,105.1
17834,1,31,445,276.99
17835,2,21,23,116.2
17837,7,121,163,203.0614286
17838,11,604,630,469.5836364
17841,192,737,738,354.2684375
17843,1,108,411,205.48
17845,1,21,576,144.9
17847,1,130,645,89.04
17848,27,653,734,125.33
17849,6,417,635,145.4466667
17850,22,363,735,2223.021364
17851,5,315,737,247.062
17852,3,721,732,189.92
17853,2,330,737,505.97
17854,4,547,732,233.14
17856,3,280,281,311.74
17857,20,637,641,1343.952
17858,27,729,734,443.877037
17860,2,361,729,235.225
17861,16,727,730,297.45625
17862,3,240,563,368.02
17863,11,594,653,456.8090909
17864,4,415,427,167.39
17865,34,709,739,756.5547059
17866,2,584,726,492.725
17867,11,708,738,136.0090909
17869,5,440,547,131.69
17870,9,379,381,207.3211111
17871,4,490,694,209.6175
17873,14,644,724,405.1835714
17874,2,70,255,309.15
17876,2,277,676,1323.31
17878,1,352,395,379.45
17880,2,367,731,326.66
17883,5,650,653,163.988
17884,15,733,736,169.9393333
17886,5,558,589,285.67
17888,23,698,719,75.83434783
17889,4,406,618,182.495
17890,1,39,361,123.88
17892,2,99,155,51
17894,16,398,469,135.765
17897,7,404,576,261.7571429
17898,3,482,567,61.43333333
17901,1,492,521,110.38
17905,11,610,681,182.04
17908,4,353,726,185.8775
17912,4,65,375,77.515
17913,12,679,737,262.6616667
17916,1,106,734,18.41
17917,2,317,362,113.935
17918,2,5,505,135.23
17919,1,350,438,1304.04
17920,50,730,734,454.4596
17921,9,448,512,247.64
17923,2,262,544,154.75
17924,5,403,414,592.5
17926,4,446,579,214.2975
17928,2,526,571,106.27
17929,10,720,731,268.97
17930,12,610,645,335.9883333
17931,10,528,662,304.485
17932,2,182,211,371.28
17934,2,355,406,352.125
17935,5,598,736,115.978
17937,6,354,362,484.61
17940,13,688,737,1994.368462
17941,3,573,703,339.52
17946,1,26,259,132.03
17949,70,737,738,1649.258286
17950,5,633,705,206.868
17951,3,365,404,336.18
17952,1,163,541,428.35
17954,17,726,731,204.7882353
17955,4,468,666,231.225
17958,1,613,729,508.46
17960,2,470,641,62.09
17961,83,718,739,34.51373494
17962,2,554,696,150.365
17963,3,219,690,157.33
17964,1,341,372,201.45
17965,27,689,726,249.6174074
17966,6,654,691,263.6666667
17967,1,45,416,112.27
17968,3,139,512,153.9666667
17969,19,568,734,118.5731579
17974,5,383,407,306.368
17975,23,475,490,286.4230435
17977,1,371,400,288.14
17978,3,367,732,345.63
17979,2,224,259,250.37
17980,3,228,393,270.4833333
17984,4,594,739,234.89
17987,4,365,550,197.865
17988,10,722,733,32.479
17990,5,497,733,238.982
17991,2,366,591,46.675
17994,10,499,620,169.669
17995,2,106,387,81.175
17996,1,167,546,219.43
17997,7,90,164,234.2757143
17998,2,359,739,204.82
17999,2,341,378,192.07
18001,4,726,738,186.885
18002,3,357,732,66.68333333
18005,1,44,47,94.4
18006,3,700,723,305.32
18008,20,633,703,985.074
18009,6,418,653,315.3283333
18011,1,194,567,102.79
18016,6,650,682,292.2266667
18017,3,350,431,174.3333333
18018,3,312,420,52.23
18021,1,3,512,116.41
18022,4,511,546,333.685
18025,4,240,619,229.8175
18026,1,5,505,1328.65
18030,1,38,42,109.55
18034,1,354,375,418.68
18035,2,350,385,356.945
18036,9,690,722,163.8544444
18037,13,585,739,11.19
18039,3,266,640,142.4166667
18040,1,226,245,118.2
18041,35,684,695,214.2437143
18042,1,488,541,165.05
18043,2,342,366,120.69
18044,17,556,560,203.0441176
18048,1,290,493,172.29
18049,1,153,590,238.57
18050,1,34,393,74.4
18051,6,97,731,324.83
18053,2,457,527,164.935
18055,12,406,413,729.2608333
18056,1,330,618,363.65
18057,2,298,691,445.57
18058,2,659,668,236.43
18059,2,44,67,91.19
18060,1,156,564,721.06
18061,26,715,736,221.9846154
18062,5,424,597,241.984
18063,1,243,633,84.6
18064,8,544,677,503.67875
18065,16,726,731,347.483125
18066,2,340,415,344.55
18069,9,624,650,453.9255556
18071,4,478,735,235.6075
18073,9,83,197,421.8688889
18074,1,132,505,489.6
18075,19,475,498,271.3510526
18077,17,725,733,227.4805882
18078,3,411,628,156.4366667
18079,3,446,491,1204.383333
18080,1,224,242,390
18081,2,97,133,115.1
18084,2,372,388,89.49
18085,3,298,628,361.0333333
18087,13,641,739,1105.136923
18092,16,734,736,851.0075
18093,7,525,618,586.2157143
18094,9,621,702,615.2
18095,4,287,599,320.5125
18096,5,502,513,287.118
18097,9,716,723,495.1844444
18101,4,664,675,127.3775
18102,66,739,739,8768.193939
18106,3,365,694,378.9166667
18108,2,484,738,177.78
18109,36,525,526,259.2891667
18110,1,392,411,198.8
18112,3,539,551,207.12
18116,12,344,411,159.0025
18118,28,371,381,217.6203571
18121,1,5,154,23.25
18122,5,142,150,334.774
18123,2,489,513,287.22
18125,3,287,316,195.51
18127,2,384,403,173.54
18130,2,42,57,372.765
18134,1,97,695,142.85
18135,9,605,634,117.6355556
18136,4,388,451,237.145
18139,1,1,18,1825.74
18141,1,188,589,424.2
